選手名,球団名,対球団名,先発,救援,防御率,勝利,敗戦,HLD,セーブ,更新日
田嶋 大樹,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
田嶋 大樹,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,1,2026/06/28
田嶋 大樹,オリックス・バファローズ,中日ドラゴンズ,0,1,1.000,0,0,0,1,2026/06/28
田嶋 大樹,オリックス・バファローズ,広島東洋カープ,0,11,0.000,1,0,0,0,2026/06/28
田嶋 大樹,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
田嶋 大樹,オリックス・バファローズ,福岡ソフトバンクホークス,0,11,0.000,1,0,0,0,2026/06/28
田嶋 大樹,オリックス・バファローズ,北海道日本ハムファイターズ,0,0,,0,0,0,1,2026/06/28
田嶋 大樹,オリックス・バファローズ,東北楽天ゴールデンイーグルス,0,18,0.000,0,0,0,0,2026/06/28
田嶋 大樹,オリックス・バファローズ,埼玉西武ライオンズ,0,0,,0,0,0,3,2026/06/28
田嶋 大樹,オリックス・バファローズ,千葉ロッテマリーンズ,0,3,1.000,1,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,北海道日本ハムファイターズ,1,0,0.000,0,0,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,21,0.000,0,1,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,埼玉西武ライオンズ,2,0,0.000,0,2,0,0,2026/06/28
古田島 成龍,オリックス・バファローズ,千葉ロッテマリーンズ,1,0,0.000,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,阪神タイガース,2,10,0.000,0,1,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,読売ジャイアンツ,1,0,0.000,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,広島東洋カープ,2,0,0.000,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,0,0.000,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,埼玉西武ライオンズ,2,0,0.000,0,0,0,0,2026/06/28
岩嵜 翔,オリックス・バファローズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
マチャド,オリックス・バファローズ,阪神タイガース,2,0,0.000,0,1,1,0,2026/06/28
マチャド,オリックス・バファローズ,横浜DeNAベイスターズ,1,0,0.000,0,0,1,0,2026/06/28
マチャド,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
マチャド,オリックス・バファローズ,中日ドラゴンズ,2,0,0.000,0,0,2,0,2026/06/28
マチャド,オリックス・バファローズ,広島東洋カープ,1,0,0.000,0,1,0,0,2026/06/28
マチャド,オリックス・バファローズ,東京ヤクルトスワローズ,1,9,0.000,0,0,1,0,2026/06/28
マチャド,オリックス・バファローズ,福岡ソフトバンクホークス,4,0,0.000,0,0,3,0,2026/06/28
マチャド,オリックス・バファローズ,北海道日本ハムファイターズ,4,6,0.000,0,0,4,0,2026/06/28
マチャド,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,0,0.000,0,0,2,0,2026/06/28
マチャド,オリックス・バファローズ,埼玉西武ライオンズ,3,0,1.000,0,0,0,0,2026/06/28
マチャド,オリックス・バファローズ,千葉ロッテマリーンズ,5,0,0.000,0,1,4,0,2026/06/28
髙谷 舟,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,北海道日本ハムファイターズ,1,45,0.000,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
髙谷 舟,オリックス・バファローズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,北海道日本ハムファイターズ,1,0,0.000,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,27,0.000,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,埼玉西武ライオンズ,1,0,0.000,0,0,0,0,2026/06/28
東松 快征,オリックス・バファローズ,千葉ロッテマリーンズ,1,0,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,阪神タイガース,1,0,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,中日ドラゴンズ,1,0,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,広島東洋カープ,1,0,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,福岡ソフトバンクホークス,2,2,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,北海道日本ハムファイターズ,3,2,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,0,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,埼玉西武ライオンズ,2,0,0.000,0,0,0,0,2026/06/28
片山 楽生,オリックス・バファローズ,千葉ロッテマリーンズ,1,9,0.000,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,北海道日本ハムファイターズ,1,0,0.000,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,東北楽天ゴールデンイーグルス,3,0,0.000,0,1,0,0,2026/06/28
横山 楓,オリックス・バファローズ,埼玉西武ライオンズ,1,0,0.000,0,0,0,0,2026/06/28
横山 楓,オリックス・バファローズ,千葉ロッテマリーンズ,2,9,1.000,1,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,福岡ソフトバンクホークス,3,0,0.000,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,北海道日本ハムファイターズ,3,0,0.000,0,1,0,0,2026/06/28
山田 修義,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,0,0.000,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
山田 修義,オリックス・バファローズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,阪神タイガース,0,0,0.000,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,福岡ソフトバンクホークス,1,67,0.000,0,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,北海道日本ハムファイターズ,1,27,0.000,1,0,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,0,0.000,0,1,0,1,2026/06/28
ペルドモ,オリックス・バファローズ,埼玉西武ライオンズ,3,9,0.000,2,1,0,0,2026/06/28
ペルドモ,オリックス・バファローズ,千葉ロッテマリーンズ,2,0,1.000,0,1,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,1,2026/06/28
宮國 凌空,オリックス・バファローズ,広島東洋カープ,0,21,0.000,1,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,福岡ソフトバンクホークス,0,0,,0,0,0,1,2026/06/28
宮國 凌空,オリックス・バファローズ,北海道日本ハムファイターズ,0,6,0.000,0,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
宮國 凌空,オリックス・バファローズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,横浜DeNAベイスターズ,1,0,0.000,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,中日ドラゴンズ,1,3,1.000,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,広島東洋カープ,2,3,0.000,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,福岡ソフトバンクホークス,2,0,0.000,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,北海道日本ハムファイターズ,3,0,1.000,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,埼玉西武ライオンズ,2,0,0.000,0,0,0,0,2026/06/28
博志,オリックス・バファローズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,阪神タイガース,2,0,1.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,横浜DeNAベイスターズ,1,0,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,読売ジャイアンツ,2,0,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,中日ドラゴンズ,1,0,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,広島東洋カープ,2,13,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,福岡ソフトバンクホークス,3,9,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,北海道日本ハムファイターズ,5,0,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,0,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,埼玉西武ライオンズ,4,2,0.000,0,0,0,0,2026/06/28
入山 海斗,オリックス・バファローズ,千葉ロッテマリーンズ,3,4,0.000,0,0,0,0,2026/06/28
ジェリー,オリックス・バファローズ,阪神タイガース,0,3,0.000,1,0,0,0,2026/06/28
ジェリー,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
ジェリー,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,1,2026/06/28
ジェリー,オリックス・バファローズ,中日ドラゴンズ,0,1,0.000,0,0,0,1,2026/06/28
ジェリー,オリックス・バファローズ,広島東洋カープ,0,0,0.000,0,0,0,0,2026/06/28
ジェリー,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
ジェリー,オリックス・バファローズ,福岡ソフトバンクホークス,0,0,1.000,0,0,0,1,2026/06/28
ジェリー,オリックス・バファローズ,北海道日本ハムファイターズ,0,3,0.000,0,0,0,2,2026/06/28
ジェリー,オリックス・バファローズ,東北楽天ゴールデンイーグルス,0,4,0.000,2,0,0,1,2026/06/28
ジェリー,オリックス・バファローズ,埼玉西武ライオンズ,0,0,1.000,0,0,0,1,2026/06/28
ジェリー,オリックス・バファローズ,千葉ロッテマリーンズ,0,0,1.000,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,福岡ソフトバンクホークス,1,0,0.000,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,北海道日本ハムファイターズ,2,3,0.000,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,3,0.000,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
佐藤 一磨,オリックス・バファローズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,福岡ソフトバンクホークス,1,9,0.000,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,北海道日本ハムファイターズ,1,0,0.000,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,0,0.000,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,埼玉西武ライオンズ,1,18,0.000,0,0,0,0,2026/06/28
川瀬 堅斗,オリックス・バファローズ,千葉ロッテマリーンズ,1,0,0.000,0,0,0,0,2026/06/28
髙島 泰都,オリックス・バファローズ,阪神タイガース,1,13,0.000,0,1,0,0,2026/06/28
髙島 泰都,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
髙島 泰都,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,1,2026/06/28
髙島 泰都,オリックス・バファローズ,中日ドラゴンズ,0,27,0.000,0,0,0,0,2026/06/28
髙島 泰都,オリックス・バファローズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
髙島 泰都,オリックス・バファローズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
髙島 泰都,オリックス・バファローズ,福岡ソフトバンクホークス,0,3,1.000,0,0,0,1,2026/06/28
髙島 泰都,オリックス・バファローズ,北海道日本ハムファイターズ,0,1,1.000,0,0,0,0,2026/06/28
髙島 泰都,オリックス・バファローズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,2,2026/06/28
髙島 泰都,オリックス・バファローズ,埼玉西武ライオンズ,1,4,0.000,1,0,0,3,2026/06/28
髙島 泰都,オリックス・バファローズ,千葉ロッテマリーンズ,0,2,1.000,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,中日ドラゴンズ,1,0,0.000,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,広島東洋カープ,1,0,0.000,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,東京ヤクルトスワローズ,1,0,1.000,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,福岡ソフトバンクホークス,4,7,0.000,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,0,0.000,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,埼玉西武ライオンズ,3,0,0.000,0,0,0,0,2026/06/28
権田 琉成,オリックス・バファローズ,千葉ロッテマリーンズ,1,0,0.000,0,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,阪神タイガース,0,3,0.000,1,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,0,,0,0,0,1,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,広島東洋カープ,0,1,1.000,0,0,0,1,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,5,0.000,1,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,0,,0,0,0,1,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,1,1.000,0,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
岸 孝之,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,阪神タイガース,1,18,0.000,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,読売ジャイアンツ,1,4,0.000,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,広島東洋カープ,1,0,0.000,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,11,0.000,1,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,0,,0,0,0,1,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,オリックス・バファローズ,1,6,0.000,1,0,0,1,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,1,1,0.000,0,0,0,0,2026/06/28
藤原 聡大,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,1,0,0.000,0,0,0,0,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,阪神タイガース,0,0,,0,0,0,1,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,0,0.000,0,0,0,1,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,9,0.000,1,0,0,1,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,9,0.000,1,0,0,0,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,3,1.000,1,0,0,2,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,2,0.000,1,0,0,0,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,0,,0,0,0,1,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,7,0.000,1,0,0,0,2026/06/28
古謝 樹,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,阪神タイガース,0,3,0.000,1,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,4,0.000,1,0,0,3,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,2,0.000,0,0,0,0,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,0,,0,0,0,1,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,0,1.000,0,0,0,1,2026/06/28
前田 健太,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,11,0.000,1,0,0,0,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,阪神タイガース,0,0,,0,0,0,1,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,3,0.000,0,0,0,1,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,7,0.000,1,0,0,1,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,1,0.000,1,0,0,0,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,3,1.000,0,0,0,3,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,5,1.000,2,0,0,2,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,1,1.000,1,0,0,1,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,3,1.000,0,0,0,2,2026/06/28
荘司 康誠,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,5,0.000,1,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,阪神タイガース,1,18,0.000,0,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,0,,0,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
伊藤 樹,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
